GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000110031	1.179016686	1.585166069	13.26720663	10.18245906	2.376488758	1.195762715	8.618145488	0.935946283	3.069388053	1.62144527	6.86339449	0.221589666	0.413895973	1.114405538	7.333707788	32.73078393	10.62796166	1.502167466	1.679159829	0.74340106	3.705576341	1.982452784	7.85258265	0.614698598	19.91708372	1.338305565	1.058927232	1.001720425	34.39256489
ENSG00000110046	0.088382785	0.401607058	0.168121602	0.157004354	0.311006075	0.104785151	0.790026796	0.716872489	0.618665414	0.263813902	0.281732359	0.120284126	0.257218469	0.168339223	0.126997959	0.235826856	0.545495899	0.479985834	0.204715768	0.29778403	0.594306674	0.094003065	0.504102685	0.195966861	0.184309097	0.098172536	0.846310409	0.090589171	0.224439105
ENSG00000110047	190.1616608	43.29907523	83.60220423	103.7687186	135.196708	85.92730665	108.8849771	139.5742873	144.7012065	109.1300554	105.6585457	74.16322711	61.23136365	25.26227762	89.66368096	133.023028	54.53947871	31.43635237	82.55153591	90.89289787	132.1511297	34.33505175	79.92130565	123.8943094	135.4211753	64.73335516	81.36291982	38.55885915	95.25001531
ENSG00000110048	4.889477296	15.95009663	38.02283739	9.165530607	6.705782727	7.571788938	17.80336257	7.685957944	5.427877014	19.41601048	9.235431962	5.814882231	10.8141132	10.57704767	11.85536056	3.983512979	5.878471225	7.733542754	11.81718722	7.216309478	6.42661012	8.819691102	23.28647915	7.206028755	4.215677371	5.529405547	22.08326135	7.779319956	6.11131699
ENSG00000110057	0.935580023	0.644581702	1.563127335	0.381989093	0.942873693	0.345356664	0.463573284	0.438436454	0.085605358	5.318765361	0.32033511	0.070030004	0	0.521101379	3.385759278	1.510291697	0.035624428	0.089426044	0.853841867	0.273847631	0.30120236	0.733497809	2.643686347	0.083104503	1.343348423	0.378106648	0.231875644	0.244799713	1.001677762
ENSG00000110060	0	0.106029405	0.006580865	0	0.547069947	0.262070937	0.099206542	0.134414795	0	0.114258551	0.241596904	0	0.071601744	0.459842957	0.211134427	0.606616232	0.146365946	0.191506657	0.054930724	0.017587677	0	0.091209355	0.061127137	0	0	0.021177639	0	0.012280481	0.237793721
ENSG00000110063	5.257953734	8.19415514	15.25522394	13.69613204	75.15353588	15.0368773	19.08882815	16.78479822	11.99972741	19.32965039	15.71645248	5.434821371	9.336926031	13.18060557	19.07741523	37.2500301	24.64517681	7.220232385	11.14702351	18.81613285	14.69795535	19.28620089	26.13922991	12.96688622	23.05995219	15.88832089	27.15969619	17.42973955	43.75013012
ENSG00000110066	0.004042449	0	0.009079071	0	0.40844313	0	0.028909806	0	0	0.013053304	0	0	0.100004995	0.004434714	0.006871742	0.001673364	0.0251204	0	0	0	0	0	0.048163084	0.14550238	0.065978188	0.056836932	0	0.09954967	0.021438746
ENSG00000110074	2.621662496	0.747812052	0.290165687	0.11782982	192.88676	0.219291911	1.367530859	0.268726882	0.35251265	1.524394082	0.28166107	0.765110934	1.561321871	1.014586993	0.849229015	3.118694209	0.062414611	2.933184238	0.344290438	0.588865438	0.311828798	0.599511512	3.240807245	0.062616594	0.378423121	0.290511474	0.525250749	3.645607111	1.295948257
ENSG00000110075	1.845379886	3.101195365	2.012666889	2.311660689	3.817947556	2.587488939	7.349206585	4.21650051	2.708212974	3.158377728	2.538852682	1.177063644	1.8117005	1.342587913	4.339344297	3.625154535	2.734629511	4.080723641	3.827384907	2.233420437	4.072777785	2.463666038	4.56000704	1.900798836	3.271640823	2.65815262	7.756714057	4.145496424	2.780673697
